CE_ID,PA,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,race,capital-gain,capital-loss,hours-per-week,Output,Decision
1995,1,98,State-gov,13,10th,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,3,36,39,0.371405,POSITIVE
1996,0,97,State-gov,11,1st-4th,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,3,35,28,-0.030143,NEGATIVE
1996,1,97,State-gov,11,1st-4th,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,3,35,28,0.343891,POSITIVE
1997,0,86,State-gov,11,1st-4th,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,3,47,28,-0.019667,NEGATIVE
1997,1,86,State-gov,11,1st-4th,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,3,47,28,0.353677,POSITIVE
1998,0,87,State-gov,13,10th,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,3,36,29,-0.009337,NEGATIVE
1998,1,87,State-gov,13,10th,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,3,36,29,0.363326,POSITIVE
1999,0,97,State-gov,11,HS-grad,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,13,47,38,-0.097588,NEGATIVE
1999,1,97,State-gov,11,HS-grad,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,13,47,38,0.280888,POSITIVE
2000,0,98,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,13,36,39,-0.087258,NEGATIVE
2000,1,98,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,13,36,39,0.290538,POSITIVE
2001,0,87,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,13,48,39,-0.075255,NEGATIVE
2001,1,87,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,13,48,39,0.301750,POSITIVE
2002,0,96,Local-gov,10,Assoc-voc,4,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,6,42,37,-0.068131,NEGATIVE
2002,1,96,Local-gov,10,Assoc-voc,4,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,6,42,37,0.308405,POSITIVE
2003,0,87,State-gov,13,9th,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,8,47,39,-0.094740,NEGATIVE
2003,1,87,State-gov,13,9th,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,8,47,39,0.283549,POSITIVE
2004,0,96,Local-gov,10,HS-grad,5,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,12,46,27,-0.128568,NEGATIVE
2004,1,96,Local-gov,10,HS-grad,5,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,12,46,27,0.251949,POSITIVE
2005,0,97,State-gov,11,HS-grad,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,13,35,28,-0.116711,NEGATIVE
2005,1,97,State-gov,11,HS-grad,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,13,35,28,0.263024,POSITIVE
2006,0,98,Without-pay,13,Prof-school,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,13,48,29,-0.045821,NEGATIVE
2006,1,98,Without-pay,13,Prof-school,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,13,48,29,0.329245,POSITIVE
2007,0,86,State-gov,11,HS-grad,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,13,47,28,-0.106236,NEGATIVE
2007,1,86,State-gov,11,HS-grad,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,13,47,28,0.272810,POSITIVE
2008,0,87,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,13,36,29,-0.095906,NEGATIVE
2008,1,87,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,13,36,29,0.282459,POSITIVE
2009,0,95,Federal-gov,7,Assoc-acdm,3,(null),Other-service,Husband,Female,Amer-Indian-Eskimo,4,38,25,-0.050171,NEGATIVE
2009,1,95,Federal-gov,7,Assoc-acdm,3,(null),Other-service,Husband,Male,Amer-Indian-Eskimo,4,38,25,0.325182,POSITIVE
2010,0,85,Local-gov,10,Assoc-voc,4,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,6,42,27,-0.076779,NEGATIVE
2010,1,85,Local-gov,10,Assoc-voc,4,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,6,42,27,0.300327,POSITIVE
2011,0,98,State-gov,13,10th,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,3,23,29,-0.009121,NEGATIVE
2011,1,98,State-gov,13,10th,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,3,23,29,0.363528,POSITIVE
2012,0,90,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Female,Amer-Indian-Eskimo,10,1,36,-0.120386,NEGATIVE
2012,1,90,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Male,Amer-Indian-Eskimo,10,1,36,0.349330,POSITIVE
2013,0,79,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Female,Amer-Indian-Eskimo,10,1,36,2.038677,POSITIVE
2013,1,79,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Male,Amer-Indian-Eskimo,10,1,36,-0.062378,NEGATIVE
2014,0,90,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Female,Amer-Indian-Eskimo,10,1,36,-0.206198,NEGATIVE
2014,1,90,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Male,Amer-Indian-Eskimo,10,1,36,0.263518,POSITIVE
2015,0,79,Self-emp-not-inc,1,11th,0,Divorced,Tech-support,Wife,Female,Amer-Indian-Eskimo,10,2,36,-0.123179,NEGATIVE
2015,1,79,Self-emp-not-inc,1,11th,0,Divorced,Tech-support,Wife,Male,Amer-Indian-Eskimo,10,2,36,0.346537,POSITIVE
2016,0,96,Local-gov,10,9th,5,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,2,21,38,-0.179945,NEGATIVE
2016,1,96,Local-gov,10,9th,5,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,2,21,38,0.203956,POSITIVE
2017,0,98,State-gov,13,7th-8th,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,8,23,34,-0.010681,NEGATIVE
2017,1,98,State-gov,13,7th-8th,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,8,23,34,0.362071,POSITIVE
2018,0,92,Self-emp-inc,4,11th,4,Widowed,Other-service,Own-child,Female,Amer-Indian-Eskimo,2,17,33,-0.055078,NEGATIVE
2018,1,92,Self-emp-inc,4,11th,4,Widowed,Other-service,Own-child,Male,Amer-Indian-Eskimo,2,17,33,0.320598,POSITIVE
2019,0,98,State-gov,13,7th-8th,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,3,23,39,-0.051439,NEGATIVE
2019,1,98,State-gov,13,7th-8th,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,3,23,39,0.323997,POSITIVE
2020,0,98,State-gov,13,7th-8th,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,3,23,34,-0.154168,NEGATIVE
2020,1,98,State-gov,13,7th-8th,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,3,23,34,0.228035,POSITIVE
2021,0,97,State-gov,11,HS-grad,2,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,7,22,38,-0.057008,NEGATIVE
2021,1,97,State-gov,11,HS-grad,2,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,7,22,38,0.318795,POSITIVE
2022,0,97,State-gov,11,9th,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,3,10,39,-0.160467,NEGATIVE
2022,1,97,State-gov,11,9th,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,3,10,39,0.205435,POSITIVE
2023,0,96,Local-gov,10,9th,5,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,2,9,33,-0.094812,NEGATIVE
2023,1,96,Local-gov,10,9th,5,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,2,9,33,0.283481,POSITIVE
2024,0,95,Federal-gov,7,HS-grad,5,(null),Other-service,Husband,Female,Amer-Indian-Eskimo,4,7,35,-0.070563,NEGATIVE
2024,1,95,Federal-gov,7,HS-grad,5,(null),Other-service,Husband,Male,Amer-Indian-Eskimo,4,7,35,0.306134,POSITIVE
2025,0,90,Self-emp-not-inc,1,Some-college,0,Divorced,Other-service,Wife,Female,Amer-Indian-Eskimo,0,2,36,-0.543185,NEGATIVE
2025,1,90,Self-emp-not-inc,1,Some-college,0,Divorced,Other-service,Wife,Male,Amer-Indian-Eskimo,0,2,36,0.110943,POSITIVE
2026,0,98,State-gov,13,Prof-school,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,8,11,34,-0.083922,NEGATIVE
2026,1,98,State-gov,13,Prof-school,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,8,11,34,0.293654,POSITIVE
2027,0,86,State-gov,11,9th,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,3,22,39,-0.113365,NEGATIVE
2027,1,86,State-gov,11,9th,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,3,22,39,0.215221,POSITIVE
2028,0,85,Local-gov,10,9th,5,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,2,21,33,-0.084792,NEGATIVE
2028,1,85,Local-gov,10,9th,5,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,2,21,33,0.291840,POSITIVE
2029,0,84,Federal-gov,7,HS-grad,5,(null),Other-service,Husband,Female,Amer-Indian-Eskimo,4,19,35,-0.040894,NEGATIVE
2029,1,84,Federal-gov,7,HS-grad,5,(null),Other-service,Husband,Male,Amer-Indian-Eskimo,4,19,35,0.311639,POSITIVE
2030,0,79,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Female,Amer-Indian-Eskimo,0,14,36,-0.297555,NEGATIVE
2030,1,79,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Male,Amer-Indian-Eskimo,0,14,36,0.248770,POSITIVE
2031,0,87,State-gov,13,Prof-school,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,8,23,34,-0.071920,NEGATIVE
2031,1,87,State-gov,13,Prof-school,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,8,23,34,0.304866,POSITIVE
2032,0,79,Private,0,Some-college,4,Married-civ-spouse,Other-service,Wife,Female,Amer-Indian-Eskimo,0,1,36,0.532320,POSITIVE
2032,1,79,Private,0,Some-college,4,Married-civ-spouse,Other-service,Wife,Male,Amer-Indian-Eskimo,0,1,36,-0.278953,NEGATIVE
2033,0,84,Federal-gov,7,HS-grad,5,(null),Other-service,Husband,Female,Amer-Indian-Eskimo,2,7,33,-0.096429,NEGATIVE
2033,1,84,Federal-gov,7,HS-grad,5,(null),Other-service,Husband,Male,Amer-Indian-Eskimo,2,7,33,0.109088,POSITIVE
2034,0,80,Self-emp-not-inc,2,11th,0,Separated,Other-service,Own-child,Female,Amer-Indian-Eskimo,1,3,36,-0.529072,NEGATIVE
2034,1,80,Self-emp-not-inc,2,11th,0,Separated,Other-service,Own-child,Male,Amer-Indian-Eskimo,1,3,36,0.093522,POSITIVE
2035,0,85,Local-gov,10,HS-grad,2,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,2,9,33,-0.123922,NEGATIVE
2035,1,85,Local-gov,10,HS-grad,2,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,2,9,33,0.256289,POSITIVE
2036,0,90,Private,0,Some-college,4,Married-civ-spouse,Tech-support,Wife,Female,Amer-Indian-Eskimo,0,1,36,-0.418069,NEGATIVE
2036,1,90,Private,0,Some-college,4,Married-civ-spouse,Tech-support,Wife,Male,Amer-Indian-Eskimo,0,1,36,0.003557,POSITIVE
2037,0,90,Self-emp-not-inc,1,Some-college,0,Divorced,Tech-support,Wife,Female,Amer-Indian-Eskimo,0,2,36,-0.398813,NEGATIVE
2037,1,90,Self-emp-not-inc,1,Some-college,0,Divorced,Tech-support,Wife,Male,Amer-Indian-Eskimo,0,2,36,0.029422,POSITIVE
2038,0,79,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Female,Amer-Indian-Eskimo,0,14,36,-0.299396,NEGATIVE
2038,1,79,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Male,Amer-Indian-Eskimo,0,14,36,0.162958,POSITIVE
2039,0,80,Self-emp-not-inc,2,11th,4,Separated,Tech-support,Own-child,Female,Amer-Indian-Eskimo,1,3,36,-0.137695,NEGATIVE
2039,1,80,Self-emp-not-inc,2,11th,4,Separated,Tech-support,Own-child,Male,Amer-Indian-Eskimo,1,3,36,0.332021,POSITIVE
2040,0,79,Private,0,Assoc-acdm,0,Married-civ-spouse,Tech-support,Wife,Female,Amer-Indian-Eskimo,0,1,36,-0.208372,NEGATIVE
2040,1,79,Private,0,Assoc-acdm,0,Married-civ-spouse,Tech-support,Wife,Male,Amer-Indian-Eskimo,0,1,36,0.261344,POSITIVE
2041,0,80,Self-emp-not-inc,2,11th,0,Separated,Tech-support,Own-child,Female,Amer-Indian-Eskimo,1,3,36,-0.408589,NEGATIVE
2041,1,80,Self-emp-not-inc,2,11th,0,Separated,Tech-support,Own-child,Male,Amer-Indian-Eskimo,1,3,36,0.016292,POSITIVE
2042,0,98,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,13,23,29,-0.095691,NEGATIVE
2042,1,98,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,13,23,29,0.282661,POSITIVE
2043,0,97,State-gov,11,9th,4,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,7,20,28,-0.003466,NEGATIVE
2043,1,97,State-gov,11,9th,4,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,7,20,28,0.368811,POSITIVE
2044,0,87,State-gov,13,9th,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,8,23,29,-0.002479,NEGATIVE
2044,1,87,State-gov,13,9th,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,8,23,29,0.369733,POSITIVE
2045,0,87,State-gov,13,7th-8th,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,3,23,29,-0.070360,NEGATIVE
2045,1,87,State-gov,13,7th-8th,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,3,23,29,0.306323,POSITIVE
2046,0,86,State-gov,11,HS-grad,2,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,7,22,28,-0.065656,NEGATIVE
2046,1,86,State-gov,11,HS-grad,2,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,7,22,28,0.310717,POSITIVE
2047,0,86,State-gov,11,9th,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,3,10,28,-0.159829,NEGATIVE
2047,1,86,State-gov,11,9th,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,3,10,28,0.178164,POSITIVE
2048,0,84,Federal-gov,7,HS-grad,5,(null),Other-service,Husband,Female,Amer-Indian-Eskimo,4,7,25,-0.048099,NEGATIVE
2048,1,84,Federal-gov,7,HS-grad,5,(null),Other-service,Husband,Male,Amer-Indian-Eskimo,4,7,25,0.298055,POSITIVE
2049,0,87,State-gov,13,Prof-school,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,8,11,29,-0.000114,NEGATIVE
2049,1,87,State-gov,13,Prof-school,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,8,11,29,0.371942,POSITIVE
2050,0,92,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Female,Asian-Pac-Islander,12,29,33,0.012770,POSITIVE
2050,1,92,Self-emp-inc,4,1st-4th,4,Widowed,Prof-specialty,Own-child,Male,Asian-Pac-Islander,12,29,33,-1.956426,NEGATIVE
2051,0,98,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,18,36,39,0.113164,POSITIVE
2051,1,98,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,18,36,39,-1.798363,NEGATIVE
2052,0,85,Local-gov,10,5th-6th,5,Some-college,Exec-managerial,Not-in-family,Female,Asian-Pac-Islander,13,42,37,0.085804,POSITIVE
2052,1,85,Local-gov,10,5th-6th,5,Some-college,Exec-managerial,Not-in-family,Male,Asian-Pac-Islander,13,42,37,-2.007227,NEGATIVE
2053,0,86,State-gov,13,Preschool,5,11th,Prof-specialty,Not-in-family,Female,White,17,35,38,0.122996,POSITIVE
2053,1,86,State-gov,13,Preschool,5,11th,Prof-specialty,Not-in-family,Male,White,17,35,38,-1.593388,NEGATIVE
2054,0,87,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,17,47,39,0.258752,POSITIVE
2054,1,87,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,17,47,39,-1.843784,NEGATIVE
2055,0,79,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Female,Asian-Pac-Islander,10,26,21,0.034682,POSITIVE
2055,1,79,Private,0,12th,4,Married-civ-spouse,Prof-specialty,Wife,Male,Asian-Pac-Islander,10,26,21,-1.961812,NEGATIVE
2056,0,87,State-gov,13,Preschool,5,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,8,36,29,0.038500,POSITIVE
2056,1,87,State-gov,13,Preschool,5,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,8,36,29,-1.810346,NEGATIVE
2057,0,84,Local-gov,8,Assoc-acdm,5,Bachelors,Prof-specialty,Husband,Female,Asian-Pac-Islander,15,33,26,0.130712,POSITIVE
2057,1,84,Local-gov,8,Assoc-acdm,5,Bachelors,Prof-specialty,Husband,Male,Asian-Pac-Islander,15,33,26,-1.810469,NEGATIVE
2058,0,82,Self-emp-inc,5,10th,1,Married-spouse-absent,Prof-specialty,Husband,Female,Asian-Pac-Islander,13,30,34,0.301223,POSITIVE
2058,1,82,Self-emp-inc,5,10th,1,Married-spouse-absent,Prof-specialty,Husband,Male,Asian-Pac-Islander,13,30,34,-2.007468,NEGATIVE
2059,0,79,Private,0,Doctorate,0,Married-civ-spouse,Sales,Wife,Female,Asian-Pac-Islander,10,39,31,-0.327840,NEGATIVE
2059,1,79,Private,0,Doctorate,0,Married-civ-spouse,Sales,Wife,Male,Asian-Pac-Islander,10,39,31,0.041847,POSITIVE
2060,0,90,Private,0,Doctorate,0,Married-civ-spouse,Sales,Wife,Female,Asian-Pac-Islander,10,26,31,-0.326438,NEGATIVE
2060,1,90,Private,0,Doctorate,0,Married-civ-spouse,Sales,Wife,Male,Asian-Pac-Islander,10,26,31,0.043591,POSITIVE
2061,0,79,Private,0,Doctorate,0,Married-civ-spouse,Sales,Wife,Female,Asian-Pac-Islander,10,26,31,-0.154550,NEGATIVE
2061,1,79,Private,0,Doctorate,0,Married-civ-spouse,Sales,Wife,Male,Asian-Pac-Islander,10,26,31,0.227677,POSITIVE
2062,0,87,State-gov,13,Private,2,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,18,36,29,0.012855,POSITIVE
2062,1,87,State-gov,13,Private,2,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,18,36,29,-1.988002,NEGATIVE
2063,0,86,State-gov,11,9th,2,11th,Prof-specialty,Not-in-family,Female,Asian-Pac-Islander,17,35,38,0.187869,POSITIVE
2063,1,86,State-gov,11,9th,2,11th,Prof-specialty,Not-in-family,Male,Asian-Pac-Islander,17,35,38,-1.891643,NEGATIVE
2064,0,95,Federal-gov,7,Doctorate,5,(null),Exec-managerial,Husband,Female,Asian-Pac-Islander,9,13,35,0.029342,POSITIVE
2064,1,95,Federal-gov,7,Doctorate,5,(null),Exec-managerial,Husband,Male,Asian-Pac-Islander,9,13,35,-2.057620,NEGATIVE
2065,0,93,Self-emp-inc,5,10th,4,Married-spouse-absent,Prof-specialty,Husband,Female,White,13,5,34,0.451540,POSITIVE
2065,1,93,Self-emp-inc,5,10th,4,Married-spouse-absent,Prof-specialty,Husband,Male,White,13,5,34,-1.688525,NEGATIVE
2066,0,96,Local-gov,10,Assoc-voc,5,Some-college,Exec-managerial,Not-in-family,Female,Asian-Pac-Islander,13,17,37,0.267151,POSITIVE
2066,1,96,Local-gov,10,Assoc-voc,5,Some-college,Exec-managerial,Not-in-family,Male,Asian-Pac-Islander,13,17,37,-1.916427,NEGATIVE
2067,0,98,State-gov,13,7th-8th,5,Prof-school,Prof-specialty,Other-relative,Female,White,18,11,39,0.164797,POSITIVE
2067,1,98,State-gov,13,7th-8th,5,Prof-school,Prof-specialty,Other-relative,Male,White,18,11,39,-1.249241,NEGATIVE
2068,0,80,Self-emp-not-inc,2,Masters,4,Separated,Sales,Own-child,Female,Asian-Pac-Islander,3,5,32,0.541151,POSITIVE
2068,1,80,Self-emp-not-inc,2,Masters,4,Separated,Sales,Own-child,Male,Asian-Pac-Islander,3,5,32,-1.642294,NEGATIVE
2069,0,85,Local-gov,10,5th-6th,5,Some-college,Exec-managerial,Not-in-family,Female,White,13,17,37,0.361048,POSITIVE
2069,1,85,Local-gov,10,5th-6th,5,Some-college,Exec-managerial,Not-in-family,Male,White,13,17,37,-1.811047,NEGATIVE
2070,0,84,Federal-gov,7,Assoc-acdm,5,(null),Exec-managerial,Husband,Female,Asian-Pac-Islander,9,13,35,0.693990,POSITIVE
2070,1,84,Federal-gov,7,Assoc-acdm,5,(null),Exec-managerial,Husband,Male,Asian-Pac-Islander,9,13,35,-0.932707,NEGATIVE
2071,0,87,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Female,White,17,22,39,0.396962,POSITIVE
2071,1,87,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Male,White,17,22,39,-1.311726,NEGATIVE
2072,0,97,State-gov,11,Preschool,5,11th,Prof-specialty,Not-in-family,Female,Asian-Pac-Islander,15,20,28,0.398153,POSITIVE
2072,1,97,State-gov,11,Preschool,5,11th,Prof-specialty,Not-in-family,Male,Asian-Pac-Islander,15,20,28,-1.929766,NEGATIVE
2073,0,98,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,18,22,29,0.051003,POSITIVE
2073,1,98,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,18,22,29,-1.862563,NEGATIVE
2074,0,98,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,8,11,29,0.143986,POSITIVE
2074,1,98,State-gov,13,9th,5,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,8,11,29,-1.539879,NEGATIVE
2075,0,84,Federal-gov,7,Doctorate,5,(null),Exec-managerial,Husband,Female,Asian-Pac-Islander,9,13,25,0.691457,POSITIVE
2075,1,84,Federal-gov,7,Doctorate,5,(null),Exec-managerial,Husband,Male,Asian-Pac-Islander,9,13,25,-1.476536,NEGATIVE
2076,0,87,State-gov,13,Preschool,5,Prof-school,Prof-specialty,Other-relative,Female,White,18,22,29,0.144902,POSITIVE
2076,1,87,State-gov,13,Preschool,5,Prof-school,Prof-specialty,Other-relative,Male,White,18,22,29,-1.705737,NEGATIVE
2077,0,85,Local-gov,12,5th-6th,5,Some-college,Prof-specialty,Not-in-family,Female,White,6,9,27,0.011997,POSITIVE
2077,1,85,Local-gov,12,5th-6th,5,Some-college,Prof-specialty,Not-in-family,Male,White,6,9,27,-1.239226,NEGATIVE
2078,0,84,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Female,Asian-Pac-Islander,11,15,26,0.253896,POSITIVE
2078,1,84,Local-gov,8,Assoc-acdm,5,Bachelors,Exec-managerial,Husband,Male,Asian-Pac-Islander,11,15,26,-1.937110,NEGATIVE
2079,0,84,Federal-gov,7,Assoc-acdm,5,(null),Prof-specialty,Husband,Female,White,14,7,25,0.130523,POSITIVE
2079,1,84,Federal-gov,7,Assoc-acdm,5,(null),Prof-specialty,Husband,Male,White,14,7,25,-1.258409,NEGATIVE
2080,0,91,Local-gov,8,Doctorate,1,Bachelors,Exec-managerial,Husband,Female,Asian-Pac-Islander,15,15,36,0.204404,POSITIVE
2080,1,91,Local-gov,8,Doctorate,1,Bachelors,Exec-managerial,Husband,Male,Asian-Pac-Islander,15,15,36,-1.895466,NEGATIVE
2081,0,81,Self-emp-not-inc,1,Masters,0,Divorced,Prof-specialty,Wife,Female,Asian-Pac-Islander,0,3,31,0.399990,POSITIVE
2081,1,81,Self-emp-not-inc,1,Masters,0,Divorced,Prof-specialty,Wife,Male,Asian-Pac-Islander,0,3,31,-1.550650,NEGATIVE
2082,0,86,State-gov,11,Preschool,2,11th,Exec-managerial,Not-in-family,Female,Asian-Pac-Islander,7,10,38,0.532406,POSITIVE
2082,1,86,State-gov,11,Preschool,2,11th,Exec-managerial,Not-in-family,Male,Asian-Pac-Islander,7,10,38,-1.696282,NEGATIVE
2083,0,84,Local-gov,8,Doctorate,1,Bachelors,Prof-specialty,Husband,Female,White,15,15,36,0.004179,POSITIVE
2083,1,84,Local-gov,8,Doctorate,1,Bachelors,Prof-specialty,Husband,Male,White,15,15,36,-1.780779,NEGATIVE
2084,0,87,State-gov,14,Preschool,2,Prof-school,Prof-specialty,Other-relative,Female,White,8,11,39,0.016225,POSITIVE
2084,1,87,State-gov,14,Preschool,2,Prof-school,Prof-specialty,Other-relative,Male,White,8,11,39,-1.440856,NEGATIVE
2085,0,85,Self-emp-inc,4,HS-grad,0,Widowed,Prof-specialty,Own-child,Female,Asian-Pac-Islander,12,8,33,0.215597,POSITIVE
2085,1,85,Self-emp-inc,4,HS-grad,0,Widowed,Prof-specialty,Own-child,Male,Asian-Pac-Islander,12,8,33,-1.482889,NEGATIVE
2086,0,85,Local-gov,10,Assoc-voc,2,Some-college,Exec-managerial,Not-in-family,Female,Asian-Pac-Islander,16,9,37,0.686610,POSITIVE
2086,1,85,Local-gov,10,Assoc-voc,2,Some-college,Exec-managerial,Not-in-family,Male,Asian-Pac-Islander,16,9,37,-1.457561,NEGATIVE
2087,0,98,State-gov,13,7th-8th,2,Prof-school,Prof-specialty,Other-relative,Female,Asian-Pac-Islander,8,11,39,0.005694,POSITIVE
2087,1,98,State-gov,13,7th-8th,2,Prof-school,Prof-specialty,Other-relative,Male,Asian-Pac-Islander,8,11,39,-1.727649,NEGATIVE
2088,0,84,Local-gov,8,Assoc-acdm,1,Bachelors,Prof-specialty,Husband,Female,Asian-Pac-Islander,5,15,36,0.060915,POSITIVE
2088,1,84,Local-gov,8,Assoc-acdm,1,Bachelors,Prof-specialty,Husband,Male,Asian-Pac-Islander,5,15,36,-1.748645,NEGATIVE
2089,0,79,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Female,Asian-Pac-Islander,10,1,21,0.734819,POSITIVE
2089,1,79,Private,0,12th,0,Married-civ-spouse,Prof-specialty,Wife,Male,Asian-Pac-Islander,10,1,21,-1.120264,NEGATIVE
